name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2016-03-17,75.5,50.4,64.3,75.5,50.4,64.3,34.2,36.1,0,0,0,,0,0,23.2,11.8,309.7,1014.1,27.4,9.9,227,19.7,8,,2016-03-17T07:44:31,2016-03-17T19:47:22,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-18,75.1,51.2,64.4,75.1,51.2,64.4,38.1,40.7,0,0,0,,0,0,18.3,10.8,200.8,1013.2,49,9.9,181.6,15.6,8,,2016-03-18T07:43:11,2016-03-18T19:48:08,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-19,70.9,56.4,63.3,70.9,56.4,63.3,51.6,67.3,0,0,0,,0,0,22.8,16.3,263.7,1011.4,69.3,9.9,143.6,12.2,6,,2016-03-19T07:41:50,2016-03-19T19:48:54,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-20,55.5,42.5,49.2,55.5,35.7,46.1,30.1,49.6,0,0,0,,0,0,30.9,19.8,312.6,1015.2,35.4,9.9,251.8,21.7,8,,2016-03-20T07:40:29,2016-03-20T19:49:40,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-21,56.5,36.4,45.6,56.5,29.3,41.2,26.5,49.1,0,0,0,,0,0,27.7,16.1,312.8,1023.2,14.7,9.9,280.3,24.1,9,,2016-03-21T07:39:07,2016-03-21T19:50:25,0.48,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-22,67.5,35.1,51.7,67.5,35.1,51.6,29.4,47.4,0,0,0,,0,0,21.6,12.3,215.4,1024.8,6.1,9.9,279.9,24.4,9,,2016-03-22T07:37:46,2016-03-22T19:51:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-23,71.9,42.5,57.7,71.9,42.5,57.5,41.3,56.5,0,0,0,,0,0,23.5,13.7,229.6,1021.6,30.7,9.9,265.1,22.9,9,,2016-03-23T07:36:25,2016-03-23T19:51:56,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-24,73.5,51.6,63.3,73.5,51.6,63.3,52,68.1,0.22,100,12.5,rain,0,0,40.4,21.8,159.4,1014.4,63.5,9.5,182.5,15.9,7,,2016-03-24T07:35:04,2016-03-24T19:52:41,0.51,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-25,72.4,58.3,64.3,72.4,58.3,64.3,51.9,66.5,0,0,0,,0,0,21.6,12.5,256.6,1011.4,86.5,9.8,271.8,23.4,9,,2016-03-25T07:33:42,2016-03-25T19:53:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-26,65.6,52.6,58.7,65.6,52.6,58.7,54,84.5,0.02,100,8.33,rain,0,0,11.4,8.9,47,1018.2,85.2,6.4,141.3,12.1,7,,2016-03-26T07:32:21,2016-03-26T19:54:11,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-27,65.5,60.6,62.8,65.5,60.6,62.8,60.4,91.8,0.1,100,25,rain,0,0,,7.3,133.4,1018.6,93.9,6.2,75.8,6.5,3,,2016-03-27T07:31:00,2016-03-27T19:54:56,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-28,70.5,54.9,63.3,70.5,54.9,63.3,50.7,67.7,0.01,100,4.17,rain,0,0,29.5,14.3,282.7,1015.9,53.1,9.7,283.4,24.5,9,,2016-03-28T07:29:39,2016-03-28T19:55:41,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-29,72.2,44.4,58.4,72.2,40.4,57.6,35.3,45.3,0,0,0,,0,0,19.7,9.7,196.9,1019.2,10,9.9,296.6,25.7,10,,2016-03-29T07:28:18,2016-03-29T19:56:25,0.65,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-30,72.4,47,60.2,72.4,44.4,59.9,40.7,51.6,0,0,0,,0,0,20.4,12.1,98.6,1021.4,22.6,9.9,243.2,21.1,9,,2016-03-30T07:26:58,2016-03-30T19:57:10,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-03-31,70.9,62.2,66.5,70.9,62.2,66.5,59,76.9,0.07,100,8.33,rain,0,0,25.6,14.8,176.4,1012.8,90,9.8,204.3,17.7,8,,2016-03-31T07:25:37,2016-03-31T19:57:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-01,70.1,61.6,66.2,70.1,61.6,66.2,62.6,88.2,1.29,100,41.67,rain,0,0,,10.4,207.1,1009.1,92.8,8.2,106.4,9.1,4,,2016-04-01T07:24:17,2016-04-01T19:58:40,0.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-02,63.9,52.1,58.3,63.9,52.1,58.3,40.7,55.7,0.05,100,12.5,rain,0,0,31.6,20.5,298.8,1010.9,36.5,9.8,302.1,26.2,10,,2016-04-02T07:22:57,2016-04-02T19:59:25,0.85,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-03,68.3,47,56.6,68.3,42.2,55.8,28.8,36.4,0,0,0,,0,0,25.3,13.8,283.6,1018.7,0,9.9,308.2,26.4,10,,2016-04-03T07:21:37,2016-04-03T20:00:09,0.9,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-04,76.7,42.6,60.5,76.7,41.6,60.5,38.3,49,0,0,0,,0,0,21.9,13.2,250.5,1018.7,0.4,9.9,300.9,25.8,10,,2016-04-04T07:20:18,2016-04-04T20:00:54,0.94,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-05,67.5,49.5,59.1,67.5,44.1,58.9,31.4,35.9,0,0,0,,0,0,29.1,15.3,320.8,1021.4,0.4,9.9,314.3,27.3,10,,2016-04-05T07:18:59,2016-04-05T20:01:39,0.98,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-06,66.5,46.5,56,66.5,41.6,54.8,39.9,55,0,0,0,,0,0,23,14.3,123.8,1020.4,46.9,9.9,184.8,15.8,7,,2016-04-06T07:17:40,2016-04-06T20:02:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-07,70.5,48.3,59.8,70.5,45.8,59.4,44.3,61.9,0.35,100,12.5,rain,0,0,49.4,18.7,256.8,1010,44.5,9.6,304.3,26.3,10,,2016-04-07T07:16:22,2016-04-07T20:03:09,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-08,62.7,48.8,55.8,62.7,45.6,55.5,36.1,48.9,0.01,100,4.17,rain,0,0,29.4,18.6,299.9,1012.9,54.3,9.9,311.1,26.9,10,,2016-04-08T07:15:04,2016-04-08T20:03:53,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-09,60.7,44.3,52.3,60.7,39.8,50.9,23.2,35.6,0,0,0,,0,0,32.9,23,296.9,1018.9,4.9,9.9,315.7,27.4,10,,2016-04-09T07:13:47,2016-04-09T20:04:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-10,62,38.2,49.8,62,35,48.7,28,44.7,0,0,0,,0,0,18.3,10.9,115,1025.2,37.7,9.6,247.6,21.3,8,,2016-04-10T07:12:30,2016-04-10T20:05:23,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-11,71.6,47.1,58.1,71.6,44.7,57.9,48.3,72,0.33,100,20.83,rain,0,0,,9.1,117,1022.6,65.8,8.4,204,17.6,9,,2016-04-11T07:11:14,2016-04-11T20:06:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-12,69.9,57.3,63.2,69.9,57.3,63.2,54.5,74.5,0.27,100,20.83,rain,0,0,29.7,18.2,285.5,1018.7,67.1,9.2,198.7,17.1,7,,2016-04-12T07:09:58,2016-04-12T20:06:54,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-13,64,50.1,58.6,64,50.1,58.6,47.8,68,0,0,0,,0,0,24.2,13.2,128.9,1020.9,79,9.9,135.9,11.7,5,,2016-04-13T07:08:43,2016-04-13T20:07:39,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-14,68.2,55.8,61.2,68.2,55.8,61.2,50,69.2,0.04,100,8.33,rain,0,0,21.6,14.2,84.8,1020,88.6,9.8,180.8,15.6,7,,2016-04-14T07:07:28,2016-04-14T20:08:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-15,65.5,53.9,59.8,65.5,53.9,59.8,39.6,48.7,0,0,0,,0,0,34.4,17.3,90.8,1021.5,80.7,9.9,216.7,18.6,8,,2016-04-15T07:06:14,2016-04-15T20:09:09,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-16,71.7,56.6,62.7,71.7,56.6,62.7,42.5,49.2,0,0,0,,0,0,24.2,16.7,87.8,1024.4,60.4,9.9,310.4,26.9,10,,2016-04-16T07:05:01,2016-04-16T20:09:55,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-17,73.8,44.8,60.6,73.8,44.6,60.2,38,46.1,0,0,0,,0,0,18.3,11.7,80.3,1027.3,0.9,9.9,325.2,28.2,10,,2016-04-17T07:03:48,2016-04-17T20:10:40,0.41,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-18,80.1,46.9,64.3,79.9,46.9,64.2,42,49.8,0,0,0,,0,0,,8.5,80.4,1025.8,14.1,9.9,323.6,27.9,10,,2016-04-18T07:02:36,2016-04-18T20:11:26,0.44,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-19,81.4,50.1,67,79.7,50.1,66.7,44.3,49.3,0,0,0,,0,0,,7.3,207.7,1021.7,33.2,9.8,293.6,25.3,10,,2016-04-19T07:01:25,2016-04-19T20:12:11,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-20,81.4,59.9,70.6,79.9,59.9,70.5,48.9,49.1,0,0,0,,0,0,,9.4,193.1,1018.3,42.5,9.9,172.2,14.8,7,,2016-04-20T07:00:14,2016-04-20T20:12:57,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-21,78.3,55.5,66.5,78.3,55.5,66.5,54.1,65.8,0.09,100,16.67,rain,0,0,34.4,14.9,161.2,1017.7,49.8,9.8,263.3,22.8,9,,2016-04-21T06:59:05,2016-04-21T20:13:43,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219653863,72219503888,KPDK"
atlanta,2016-04-22,72.4,61.8,65.1,72.4,61.8,65.1,59.6,83.3,0.34,100,45.83,rain,0,0,,8.7,212.7,1014.6,85.3,8.6,133.4,11.5,5,,2016-04-22T06:57:56,2016-04-22T20:14:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-23,75.3,55.8,65.6,75.3,55.8,65.6,53.1,66.5,0,0,0,,0,0,23.2,15.4,298.5,1013.9,19.1,9.9,325,28,10,,2016-04-23T06:56:48,2016-04-23T20:15:14,0.51,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-24,78.9,54.2,67,78.9,54.2,67,50.3,57.7,0,0,0,,0,0,,8.5,127.8,1016.6,10.3,9.9,324.3,28,10,,2016-04-24T06:55:40,2016-04-24T20:16:00,0.53,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-25,79.1,60.1,69.6,79.1,60.1,69.6,57,66.1,0,0,0,,0,0,23,13,154.7,1015.8,55.4,9.9,256.6,22.2,9,,2016-04-25T06:54:34,2016-04-25T20:16:46,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-26,81.9,60,71,81.9,60,71.1,59.2,68.9,0,0,0,,0,0,,10.1,221.7,1013.3,26.6,9.7,307.3,26.5,10,,2016-04-26T06:53:29,2016-04-26T20:17:32,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-27,82.8,59.2,71.9,82.7,59.2,72,59.2,66.7,0,0,0,,0,0,21.9,11.5,204.9,1010.7,32.3,9.7,295.9,25.5,10,,2016-04-27T06:52:25,2016-04-27T20:18:18,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-28,83.6,66.1,73.5,83.4,66.1,73.5,61.3,68.4,0,0,0,,0,0,19.7,11.5,222.3,1012.5,62,9.6,304.3,26.2,10,,2016-04-28T06:51:21,2016-04-28T20:19:04,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-29,86.7,59.9,73.9,83.9,59.9,73.1,53.9,55.1,0,0,0,,0,0,,6,256.5,1014.5,23.8,9.8,313.9,27,10,,2016-04-29T06:50:19,2016-04-29T20:19:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-04-30,85.1,65.7,73.9,85.9,65.7,74.3,60.1,63.3,0.54,100,20.83,rain,0,0,29.6,11.8,167.1,1013.4,48.9,9.7,147.7,12.7,6,,2016-04-30T06:49:17,2016-04-30T20:20:36,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-01,81.2,64.8,71.7,82.9,64.8,72,65.4,81.5,0.2,100,29.17,rain,0,0,23,10.2,181.3,1015.4,63.6,8.3,152.9,13.2,5,,2016-05-01T06:48:17,2016-05-01T20:21:22,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-02,81.9,65.9,73.4,82.8,65.9,73.6,63.6,73.5,0.04,100,8.33,rain,0,0,23,11.8,157,1014.5,59.3,9.4,107.5,9.3,4,,2016-05-02T06:47:18,2016-05-02T20:22:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-03,75.6,62.6,69,75.6,62.6,69,59.6,73.7,0.02,100,8.33,rain,0,0,20.9,14.2,274.1,1011.1,70,9.7,260.4,22.4,8,,2016-05-03T06:46:20,2016-05-03T20:22:54,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-04,69.5,53.5,61.9,69.5,53.5,61.9,47,61,0.02,100,8.33,rain,0,0,38.3,15.6,301.9,1008.4,35.4,9.8,332.2,28.6,10,,2016-05-04T06:45:23,2016-05-04T20:23:40,0.97,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-05,64.9,49.7,55.8,64.9,46.1,55.5,42.8,64.4,0,0,0,,0,0,31.6,20.3,297.7,1008.2,36.9,9.8,303.9,26.2,9,,2016-05-05T06:44:27,2016-05-05T20:24:26,0.99,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-06,70.1,46.5,58,70.1,42.6,56.6,40.7,55.6,0.01,100,4.17,rain,0,0,31,17.9,323.4,1012.5,30.5,9.9,336.4,28.9,10,,2016-05-06T06:43:32,2016-05-06T20:25:12,1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-07,79.9,47.4,65,79.9,47.4,64.9,46.5,54,0,0,0,,0,0,27.7,14.5,288.7,1014.5,5.3,9.9,338.1,29.1,10,,2016-05-07T06:42:39,2016-05-07T20:25:58,0,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-08,85.3,58,72.8,82.8,58,72,50.1,48.8,0,0,0,,0,0,20.8,13.8,276.5,1015,11.7,9.9,339.1,29,10,,2016-05-08T06:41:47,2016-05-08T20:26:44,0.02,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-09,78.5,59.8,69.4,78.5,59.8,69.4,53.5,58.5,0,0,0,,0,0,20.4,12.7,202.8,1017.6,35.1,9.9,175.5,15.2,7,,2016-05-09T06:40:56,2016-05-09T20:27:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-10,80.9,62.8,72.1,81,62.8,72.2,59,64.6,0,0,0,,0,0,19.7,11.8,148.6,1019,52.5,9.9,309.7,26.7,10,,2016-05-10T06:40:06,2016-05-10T20:28:15,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-11,85.5,63.1,74.3,86,63.1,74.6,62,68,0,0,0,,0,0,,9.4,248,1019.9,29.2,9.9,263.2,22.8,8,,2016-05-11T06:39:18,2016-05-11T20:29:00,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-12,84.7,66,74.1,85,66,74.2,62.9,69.9,0.01,100,4.17,rain,0,0,16.1,9.4,277,1018.2,45,9.8,173.3,14.9,5,,2016-05-12T06:38:31,2016-05-12T20:29:45,0.19,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-13,78.1,63.8,70.2,78.1,63.8,70.2,56.2,65.1,0.11,100,8.33,rain,0,0,22.4,13.6,306.5,1016.1,49.6,9.9,346.5,30.1,10,,2016-05-13T06:37:45,2016-05-13T20:30:30,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-14,81.5,53.3,68.4,80.7,53.3,68.3,49,53,0,0,0,,0,0,28.5,19.7,297.8,1014.4,9,9.9,344.4,29.7,10,,2016-05-14T06:37:01,2016-05-14T20:31:14,0.28,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-15,71.2,49.7,59.9,71.2,45.4,59.7,35.7,42.3,0,0,0,,0,0,20.8,11.8,338,1018.7,19.7,9.9,304.8,26.4,10,,2016-05-15T06:36:18,2016-05-15T20:31:58,0.34,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-16,76.5,51.1,64.3,76.5,51.1,64.3,41.6,45.7,0,0,0,,0,0,24.2,10.8,126.3,1020.9,43.9,9.9,272,23.4,10,,2016-05-16T06:35:36,2016-05-16T20:32:42,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-17,72.7,62.9,67.8,72.7,62.9,67.8,58.1,72.2,0.72,100,33.33,rain,0,0,,11.2,80.5,1018,91.9,8.8,284.3,24.5,9,,2016-05-17T06:34:56,2016-05-17T20:33:26,0.42,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-18,80.5,65.6,71.6,81.9,65.6,71.7,62.7,74.7,0.05,100,12.5,rain,0,0,32.2,6.6,143,1014.9,88.5,9.6,236.7,20.5,8,,2016-05-18T06:34:18,2016-05-18T20:34:09,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-19,78,62.2,69.9,78,62.2,69.9,62.7,78.5,0.02,100,8.33,rain,0,0,,12.1,182.7,1015.5,83,9.5,264.3,22.8,9,,2016-05-19T06:33:40,2016-05-19T20:34:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-20,66.7,61.5,64,66.7,61.5,64,60.6,88.8,0.09,100,16.67,rain,0,0,21.3,13.1,87.2,1017.3,99.4,6.3,117.2,10.1,3,,2016-05-20T06:33:05,2016-05-20T20:35:35,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-21,80.6,62.2,69.6,81.1,62.2,69.6,60,74.4,0.09,100,16.67,rain,0,0,25.4,18.9,206,1015.2,72.9,6.1,321.9,27.9,10,,2016-05-21T06:32:30,2016-05-21T20:36:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-22,77.6,57.6,67.6,77.6,57.6,67.6,49.6,55.3,0,0,0,,0,0,29.2,16.6,332,1014,9.7,9.9,353.2,30.5,10,,2016-05-22T06:31:58,2016-05-22T20:36:58,0.5,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-23,81.7,54,69.5,80.2,54,69.3,48.6,50.6,0,0,0,,0,0,21.9,13.2,305.2,1014.6,14.1,9.9,347.7,30.1,10,,2016-05-23T06:31:26,2016-05-23T20:37:40,0.52,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-24,84.3,58.3,71.6,82.2,58.3,71.1,52.4,54.1,0,0,0,,0,0,,8.2,152.8,1018.9,28,9.9,343.7,29.8,10,,2016-05-24T06:30:57,2016-05-24T20:38:20,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-25,86.4,61.2,74.8,84.4,61.2,74.2,54.5,52.3,0,0,0,,0,0,20.8,9.1,177.8,1021.6,12.9,9.8,340.8,29.4,10,,2016-05-25T06:30:28,2016-05-25T20:39:00,0.56,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-26,87.4,67.4,76.9,86.9,67.4,77,60.4,58.6,0,0,0,,0,0,,8,136.2,1019.6,48.7,9.8,279.9,24.1,10,,2016-05-26T06:30:02,2016-05-26T20:39:40,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-27,84.5,67.4,76.2,84.1,67.4,76.3,60.9,60.8,0,0,0,,0,0,19.7,12.5,158.2,1017.7,46.6,9.9,327,28.3,10,,2016-05-27T06:29:37,2016-05-27T20:40:18,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-28,86,64.4,75.9,83.9,64.4,75.4,56.2,53.7,0,0,0,,0,0,19.7,9.7,93.8,1018.7,19.7,9.9,354.7,30.6,10,,2016-05-28T06:29:13,2016-05-28T20:40:57,0.7,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-29,88.5,66.2,77.1,87.4,66.2,76.9,60.2,58.6,0,0,0,,0,0,20.8,10.5,200.2,1017.9,36.3,9.9,319.4,27.6,10,,2016-05-29T06:28:51,2016-05-29T20:41:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-30,91.5,66,78.9,89.6,66,78.7,60.5,57,0,0,0,,0,0,20.8,11,263,1014.7,32.1,9.9,340.4,29.3,10,,2016-05-30T06:28:31,2016-05-30T20:42:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2016-05-31,91.1,68.2,80.1,89.8,68.2,79.9,60.3,53.6,0,0,0,,0,0,,7.6,149.7,1012.7,31.3,9.9,311.3,27,9,,2016-05-31T06:28:12,2016-05-31T20:42:47,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
