name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
atlanta,2017-10-30,64.8,32,46.6,64.8,27.6,44.5,34.1,65.9,0,0,0,,0,0,17.2,11.1,270.7,1016.3,0,9.9,198.9,17.2,7,,2017-10-30T07:55:08,2017-10-30T18:46:45,0.37,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-10-31,70.3,42.9,55.4,70.3,42.9,55.1,45.2,71,0,0,0,,0,0,,6.7,264.8,1020.1,6.9,9.9,193.2,16.8,7,,2017-10-31T07:56:01,2017-10-31T18:45:48,0.42,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-01,70.5,45.6,57.7,70.5,45.6,57.7,49.4,76.4,0,0,0,,0,0,19.7,8.4,92.3,1020.4,33.2,9.5,99.6,8.5,6,,2017-11-01T07:56:54,2017-11-01T18:44:51,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-02,73.7,56.8,64.4,73.7,56.8,64.4,55.9,75.5,0,0,0,,0,0,,8.7,104.7,1021.9,66.7,9.8,169.3,14.7,7,,2017-11-02T07:57:48,2017-11-02T18:43:56,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-03,77.1,56.1,65.5,77.1,56.1,65.5,60.9,86.5,0.01,100,4.17,rain,0,0,,6.9,166.9,1021.2,32.6,9.2,165.9,14.3,6,,2017-11-03T07:58:42,2017-11-03T18:43:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-04,78.3,59.8,67.6,78.3,59.8,67.6,63.4,87.7,0.2,100,8.33,rain,0,0,,6.2,139.5,1018.9,54.5,7.3,164.7,14.3,6,,2017-11-04T07:59:37,2017-11-04T18:42:10,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-05,75.2,62.7,67.2,75.2,62.7,67.2,64,90.3,0,0,0,,0,0,,7.2,93.5,1018.9,66.5,7,128.9,11.5,6,,2017-11-05T07:00:31,2017-11-05T17:41:19,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-06,78,59.8,68,78,59.8,68,63.7,87.4,0,0,0,,0,0,16.1,9.7,224.3,1018,49.8,8.7,158.5,13.7,6,,2017-11-06T07:01:27,2017-11-06T17:40:30,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-07,78,62.8,69.5,78,62.8,69.5,65.2,87.3,0,0,0,,0,0,20.8,11.5,178.7,1016.2,64.8,7.7,106.4,9.3,4,,2017-11-07T07:02:22,2017-11-07T17:39:42,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219653863,72219503888,KPDK"
atlanta,2017-11-08,65.9,51.6,59.1,65.9,51.6,59.1,57,92.7,0.16,100,16.67,rain,0,0,24.2,14.3,272.4,1017.2,81.8,8.4,97.4,8.5,4,,2017-11-08T07:03:17,2017-11-08T17:38:55,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-09,54,48.3,51.2,54,45.5,50.3,49.6,94.5,0.36,100,33.33,rain,0,0,,9.8,187.9,1019.5,78.8,8,63.2,5.5,4,,2017-11-09T07:04:13,2017-11-09T17:38:10,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-10,63.7,42.6,51.3,63.7,39.7,50.2,41.2,71.4,0,0,0,,0,0,,8.9,320.7,1022.9,10.4,9.9,182.2,15.8,7,,2017-11-10T07:05:09,2017-11-10T17:37:27,0.73,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-11,52.6,42.3,47.1,52.6,35.2,43.8,37.8,70.7,0,0,0,,0,0,22.5,14.6,78.3,1028.1,57,9.9,174,14.9,7,,2017-11-11T07:06:05,2017-11-11T17:36:45,0.79,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-12,48.1,44.9,47,48.1,40,44.2,40.7,79.3,0.02,100,8.33,rain,0,0,18.3,10.8,67.1,1027.9,96.2,9.1,43.2,3.7,2,,2017-11-12T07:07:01,2017-11-12T17:36:04,0.84,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-13,64.5,44.9,52.3,64.5,42.1,51.5,46.1,81.5,0,0,0,,0,0,,11.5,293.2,1025.8,33,6.6,168.9,14.4,7,,2017-11-13T07:07:57,2017-11-13T17:35:26,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-14,59.5,40.6,48.5,59.5,38.9,47.6,42.3,80.5,0,0,0,,0,0,,7.1,111.9,1024.1,17.8,9.6,166.5,14.5,7,,2017-11-14T07:08:54,2017-11-14T17:34:49,0.93,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-15,57.3,37.6,47.8,57.3,36.2,47.2,40.1,76.5,0,0,0,,0,0,,8.3,91.4,1021.4,26.2,9.3,140,11.9,5,,2017-11-15T07:09:50,2017-11-15T17:34:13,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-16,66.6,45.8,55.6,66.6,44.2,55.4,43.9,66.7,0,0,0,,0,0,17.2,11.1,310.7,1019.4,41,9.9,157.5,13.6,7,,2017-11-16T07:10:47,2017-11-16T17:33:40,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-17,65.7,36.8,50.7,65.7,36.8,50.7,39.3,68.4,0,0,0,,0,0,,8.7,184.1,1020.4,10.9,9.9,165.5,14.3,6,,2017-11-17T07:11:43,2017-11-17T17:33:08,1,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-18,68,43.2,56.5,68,42.1,56.3,51,82.6,0.22,100,4.17,rain,0,0,40.7,19.3,150.2,1012.5,58.9,9.3,136.5,11.8,6,,2017-11-18T07:12:40,2017-11-18T17:32:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-19,56.7,40.3,48.1,56.7,35.6,44.6,35.4,62.5,0.02,100,4.17,rain,0,0,34.3,18.9,319.5,1015.8,37.6,9.9,173,15,7,,2017-11-19T07:13:36,2017-11-19T17:32:09,0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-20,58.5,31.1,44.3,58.5,28.8,42.8,30.1,60.6,0,0,0,,0,0,,8.6,200.5,1022.7,18.3,9.9,151.3,13.1,6,,2017-11-20T07:14:32,2017-11-20T17:31:42,0.02,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-21,65.9,40.7,52.9,65.9,39.4,52.2,45.1,75.4,0,0,0,,0,0,,7.3,79.8,1018.9,59,9.9,97.5,8.5,5,,2017-11-21T07:15:28,2017-11-21T17:31:17,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-22,61.1,44.6,53.3,61.1,42.9,52.7,41.5,67.4,0,0,0,,0,0,21.9,12.4,315.5,1017.6,31.1,9.9,129.5,11.4,6,,2017-11-22T07:16:24,2017-11-22T17:30:54,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-23,60.5,39.4,47.9,60.5,35.9,46.5,35.5,63.9,0,0,0,,0,0,17.2,8.9,91.6,1017.5,29.5,9.8,163.2,14.1,6,,2017-11-23T07:17:19,2017-11-23T17:30:32,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-24,63,36.9,48.1,63,36.3,48,39.7,75,0,0,0,,0,0,,3.6,75.9,1016.1,9.3,9.1,162.2,14.1,6,,2017-11-24T07:18:15,2017-11-24T17:30:13,0.14,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-25,63.1,39,50,63.1,39,49.7,40.4,73.3,0,0,0,,0,0,,10.5,219,1015.7,18.5,9.2,77.1,6.6,4,,2017-11-25T07:19:10,2017-11-25T17:29:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-26,62.1,42.1,51.2,62.1,38.7,49.4,31.2,50,0,0,0,,0,0,24.2,14.3,327.5,1020.3,6.2,9.9,164.9,14.2,6,,2017-11-26T07:20:04,2017-11-26T17:29:39,0.24,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-27,62.8,32.3,46.9,62.8,32.3,46.4,29.8,55.8,0,0,0,,0,0,,8.5,168.5,1022.3,4,9.9,163.3,14.1,6,,2017-11-27T07:20:59,2017-11-27T17:29:25,0.29,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-28,65.4,35.5,49.6,65.4,35.5,49.2,35.8,62.2,0,0,0,,0,0,,8.9,73.9,1025.4,2.7,9.9,155.7,13.4,6,,2017-11-28T07:21:52,2017-11-28T17:29:13,0.34,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-29,65.4,44.9,54,65.4,43.6,53.8,51.6,91.8,0,0,0,,0,0,,4.3,118.4,1025.2,55.6,4.1,139.5,12.1,6,,2017-11-29T07:22:46,2017-11-29T17:29:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-11-30,69,50.8,58.9,69,50.8,58.9,56.2,91.7,0.02,100,8.33,rain,0,0,31.1,9.7,183.7,1020.9,59,5.8,121.2,10.3,6,,2017-11-30T07:23:39,2017-11-30T17:28:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-01,64.9,51.5,57.8,64.9,51.5,57.8,55.1,91.4,0,0,0,,0,0,,6.4,310.8,1020,58.6,5.4,145.7,12.6,6,,2017-12-01T07:24:31,2017-12-01T17:28:48,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-02,68.6,48.1,56.7,68.6,48.1,56.7,52,85.7,0,0,0,,0,0,,2.9,45.6,1020.8,52,6.4,120.2,10.6,5,,2017-12-02T07:25:22,2017-12-02T17:28:43,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-03,68.4,47.8,56.1,68.4,47.8,56.1,47.2,76.5,0,0,0,,0,0,,5.3,179.8,1021.8,33.2,7.2,147.1,12.8,6,,2017-12-03T07:26:13,2017-12-03T17:28:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-04,65.2,44.4,54.9,65.2,43,54.7,47.5,78.2,0,0,0,,0,0,19.9,12.4,95.8,1023.8,27.6,8.7,145.5,12.6,6,,2017-12-04T07:27:03,2017-12-04T17:28:40,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-05,69.6,54.9,59.7,69.6,54.9,59.7,56.2,88.7,0.27,100,20.83,rain,0,0,32.5,13.3,186.5,1020.4,77.4,8.5,118,10.1,6,,2017-12-05T07:27:53,2017-12-05T17:28:41,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-06,54.9,38,42.2,54.9,32.2,37.1,33.5,71.7,0.08,100,12.5,rain,0,0,30,12.6,312.3,1020.9,63.7,9.8,54,4.4,2,,2017-12-06T07:28:41,2017-12-06T17:28:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-07,47.9,40.7,44.1,46.8,35.6,40.9,29.4,56.5,0,0,0,,0,0,,7.8,309.2,1021,78.9,9.9,69.9,6,4,,2017-12-07T07:29:29,2017-12-07T17:28:48,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-08,44.1,32.8,36.2,42.2,26.5,31,33.2,89.7,0.83,100,58.33,"rain,snow",0,0,19.7,11.3,229.2,1016.4,91.3,5.5,61.5,5.4,3,,2017-12-08T07:30:15,2017-12-08T17:28:55,0.66,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-09,38.5,30.6,33.6,32.5,23.4,27.4,29.5,85.9,0.15,100,29.17,"rain,snow",3.1,1.6,19.7,13.9,279.5,1015.7,54.2,6.8,153.7,13.3,6,,2017-12-09T07:31:01,2017-12-09T17:29:04,0.71,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,snow,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-10,42.8,25.5,33.7,38.6,19.6,28.4,23.6,67.1,0,0,0,,0,1.6,,9.4,279.8,1024.6,0,9.9,151.8,13.2,6,,2017-12-10T07:31:46,2017-12-10T17:29:14,0.76,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-11,57.2,28.5,41.6,57.2,24.9,39.9,30.7,67.7,0,0,0,,0,1,,8.4,262.1,1020.6,3.5,9.9,148.1,12.7,6,,2017-12-11T07:32:30,2017-12-11T17:29:26,0.82,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-12,48.1,37,43,42,28.6,37.5,31.2,64.3,0,0,0,,0,0.1,34.3,23.3,285.5,1013.4,24.8,9.9,132.8,11.4,5,,2017-12-12T07:33:12,2017-12-12T17:29:40,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-13,48.4,28.2,37.9,43.4,19.9,31.8,13.2,37.2,0,0,0,,0,0,25.3,15.1,267,1015.7,1.8,9.9,150.8,13.1,6,,2017-12-13T07:33:54,2017-12-13T17:29:56,0.91,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-14,57.1,34.5,45.5,57.1,30.8,43.1,30.7,57.4,0,0,0,,0,0,17.2,8.6,249.9,1013.2,19.6,9.9,142.4,12.3,6,,2017-12-14T07:34:34,2017-12-14T17:30:13,0.94,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-15,44.3,30.6,38,44.3,24.6,32.9,27.9,67.1,0,0,0,,0,0,25.3,15.8,304.4,1018.9,25.5,9.9,71.5,6.1,3,,2017-12-15T07:35:13,2017-12-15T17:30:33,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-16,51.9,27.2,37.4,51.9,21.4,34.5,25.8,65.7,0,0,0,,0,0,,6.9,248.7,1025.3,24.2,9.7,144.4,12.4,6,,2017-12-16T07:35:51,2017-12-16T17:30:54,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-17,47.9,32.8,40.7,46.8,30,39.6,35.8,83.4,0.11,100,16.67,rain,0,0,,6.5,83.3,1023.8,59,7.5,75.1,6.5,4,,2017-12-17T07:36:27,2017-12-17T17:31:17,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-18,60.4,46.8,51.5,60.4,46.8,51.4,50,95,0,0,0,,0,0,,6.7,197.1,1022.1,67.4,5,82.4,7.3,4,,2017-12-18T07:37:02,2017-12-18T17:31:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-19,61.3,45.4,53.7,61.3,45.4,53.6,51.7,93.6,0,0,0,,0,0,,6.9,282,1021.8,69.2,5.8,103.8,8.8,4,,2017-12-19T07:37:36,2017-12-19T17:32:07,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-20,64.6,57.7,61,64.6,57.7,61,60.3,97.4,1.15,100,37.5,rain,0,0,23,12.5,143.6,1013,83.8,6.2,39.5,3.3,2,,2017-12-20T07:38:08,2017-12-20T17:32:35,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-21,57.6,52.3,54,57.6,52.3,54,53.4,97.8,0.02,100,4.17,rain,0,0,,8.9,90.7,1018.2,96.1,5.4,61.3,5.2,3,,2017-12-21T07:38:39,2017-12-21T17:33:04,0.05,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-22,58,51.3,53.6,58,51.3,53.6,52.8,97.2,0.05,100,8.33,rain,0,0,,7.6,127.5,1021.6,95.5,6,100,8.6,5,,2017-12-22T07:39:08,2017-12-22T17:33:35,0.08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-23,68.4,49.7,60.1,68.4,45.6,59.9,57.2,90.3,0.09,100,12.5,rain,0,0,29.2,17.7,235.7,1016.3,85.6,9.1,69.2,6,3,,2017-12-23T07:39:36,2017-12-23T17:34:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-24,48.6,42.9,46.6,44.9,35,42.2,42,84.1,0,0,0,,0,0,28.9,16.9,285.5,1018.8,97.3,9.9,113.3,9.7,5,,2017-12-24T07:40:02,2017-12-24T17:34:42,0.16,Overcast,Cloudy skies throughout the day.,cloudy,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-25,41.2,30.1,34.4,33.6,20.3,25.9,19.1,54.3,0,0,0,,0,0,25.3,15.6,322,1027.4,29.2,9.9,106.3,9.2,4,,2017-12-25T07:40:26,2017-12-25T17:35:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-26,49.1,29.2,38.7,48.6,25.3,35.6,18.6,46.2,0,0,0,,0,0,19.7,10.5,100,1029.5,29.7,9.9,144.7,12.6,6,,2017-12-26T07:40:49,2017-12-26T17:35:54,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-27,42.9,35.2,38.7,38.1,29.6,34.8,30,71.7,0.1,100,16.67,rain,0,0,,9.4,219,1029.2,70.4,9.6,88.6,7.6,4,,2017-12-27T07:41:11,2017-12-27T17:36:32,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-28,44.2,31.4,38.1,40.7,26.3,33.6,24.1,58.4,0,0,0,,0,0,20.8,11.7,122.2,1029.8,60.7,9.9,115.5,9.9,5,,2017-12-28T07:41:30,2017-12-28T17:37:12,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-29,50.9,34.1,41.5,50.9,33,40,25.3,53.6,0,0,0,,0,0,,6.9,145,1026.2,41.2,9.9,146.4,12.6,6,,2017-12-29T07:41:48,2017-12-29T17:37:53,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-30,50,31.2,39.5,50,27.8,36.2,29.2,68.3,0,0,0,,0,0,25.3,13.7,294.8,1020.8,18.5,9.6,145.3,12.5,6,,2017-12-30T07:42:04,2017-12-30T17:38:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
atlanta,2017-12-31,36,28.5,32.8,29.6,18.5,25.5,22.9,66.9,0,0,0,,0,0,22,13,319.4,1023,68.7,9.7,40.4,3.4,2,,2017-12-31T07:42:19,2017-12-31T17:39:18,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KFTY,72219013874,KATL,72219503888,72219653863,KPDK"
